occurrenceID	basisOfRecord	institutionID	collectionCode	collectionID	catalogNumber	type	language	license	rightsHolder	accessRights	ownerInstitutionCode	dynamicProperties	occurrenceRemarks	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	disposition	parentEventID	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	habitat	fieldNumber	fieldNotes	continent	waterBody	country	countryCode	stateProvince	locality	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	decimalLatitude	decimalLongitude	geodeticDatum	georeferencedBy	georeferencedDate	identifiedBy	dateIdentified	scientificNameID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	genus	specificEpithet	scientificNameAuthorship	taxonomicStatus	taxonRemarks
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:22	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159324	Menticirrhus	"Menticirrhus Gill, 1861"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Menticirrhus		"Gill, 1861"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:23	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159324	Menticirrhus	"Menticirrhus Gill, 1861"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Menticirrhus		"Gill, 1861"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:24	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:10194	Actinopterygii 	Actinopterygii Klein 1885	Animalia	Chordata	Actinopterygii 				Klein 1885	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:25	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:154168	Paralichthyidae 	"Paralichthyidae Regan, 1910"	Animalia 	Chordata	Teleostei 	Pleuronectiformes			"Regan, 1910"	accepted	Family
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:26	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:125558	Sciaenidae 	"Sciaenidae Cuvier, 1829"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis			"Cuvier, 1829"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:27	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:127022	Scomber japonicus	"Scomber japonicus Houttuyn, 1782"	Animalia 	Chordata	Teleostei 	Scombriformes 	Scomber 	Scomber japonicus	"Houttuyn, 1782"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:28	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:126063	Scomber	"Scomber Linnaeus, 1758"	Animalia 	Chordata	Teleostei 	Scombriformes 	Scomber 		"Linnaeus, 1758"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:29	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:125559	Scombridae	"Scombridae Rafinesque, 1815"	Animalia 	Chordata	Teleostei 	Scombriformes 			"Rafinesque, 1815"	accepted	Family
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:30	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:218436	Seriola lalandi 	"Seriola lalandi Valenciennes, 1833"	Animalia 	Chordata	Teleostei 	Carangiformes	Seriola 	Seriola lalandi 	"Valenciennes, 1833"		
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:31	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:125561	Serranidae	"Serranidae Swainson, 1839"	Animalia 	Chordata	Teleostei 	Perciformes 			"Swainson, 1839"	accepted	Family
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:32	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159336	Stellifer	"Stellifer Oken, 1817"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Stellifer		"Oken, 1817"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:33	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159336	Stellifer	"Stellifer Oken, 1817"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Stellifer		"Oken, 1817"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022001:34	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022001	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210220	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S05:2021:04:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°42´09,912"" N, 78°19´10,208"" W"	"2°42´09,912"" N"	"78°19´10,208"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159336	Stellifer	"Stellifer Oken, 1817"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Stellifer		"Oken, 1817"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022301:01	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022301	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210223	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S04:2021:05:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°44´7,094"" N, 78°19´10,314"" W"	"2°44´7,094"" N"	"78°19´10,314"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:159319	Larimus 	"Larimus Cuvier, 1830"	Animalia 	Chordata	Teleostei 	Eupercaria incertae sedis	Larimus 		"Cuvier, 1830"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022301:02	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022301	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210223	Fredy A. CastrillónValencia	1	263	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S04:2021:05:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°44´7,094"" N, 78°19´10,314"" W"	"2°44´7,094"" N"	"78°19´10,314"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:154171	Achiridae 	"Achiridae Rafinesque, 1815"	Animalia 	Chordata	Teleostei 	Pleuronectiformes 			"Rafinesque, 1815"	accepted	Family
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022301:03	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022301	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210223	Fredy A. CastrillónValencia	1	263	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S04:2021:05:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°44´7,094"" N, 78°19´10,314"" W"	"2°44´7,094"" N"	"78°19´10,314"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:268211	Achirus	"Achirus Lacepède, 1802"	Animalia 	Chordata	Teleostei 	Pleuronectiformes 	Achirus		"Lacepède, 1802"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022301:04	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022301	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210223	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S04:2021:05:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°44´7,094"" N, 78°19´10,314"" W"	"2°44´7,094"" N"	"78°19´10,314"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:158697	Anchoa	"Anchoa Jordan & Evermann, 1927"	Animalia 	Chordata	Teleostei 	Clupeiformes	Anchoa		"Jordan & Evermann, 1927"	accepted	
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022301:05	PreservedSpecimen	Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP)	CBCCCP	RNC:138	ZooplEXP.PACÍFICOSP21022301	PhysicalObject	es	Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License	Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP)	Sólo para uso no comercial citando la fuente	ColombiaNIT:840.000.1013	Expedicion Pacifico20211  Bocas de Sanquianga	Lote de microorganismos	SP210223	Fredy A. CastrillónValencia	0	0	Ind.1000m^3	En Colección	EXP.PACÍFICO	CCCP:EXP.PACÍFICO:S04:2021:05:RB	"Red Bongo, arrastre superficial 300µm"	1	L	1 arrastre durante 5 min a 2 nudos de velocidad	2021-04-29	11:49:00	Superficie agua	Solicitud17	Cadena de custodia de la solicitud 17	América del Sur	Boca de Sanquianga	Colombia	CO	Nariño	Desembocadura del río Sanquianga	1	0	1	"2°44´7,094"" N, 78°19´10,314"" W"	"2°44´7,094"" N"	"78°19´10,314"" W"	"Grados, minutos, segundos"	2	78.11	WGS84	Fredy A. CastrillónValencia	2021-04-29	Andres Cuellar	2023-05-10	urn:lsid:marinespecies.org:taxname:158697	Anchoa	"Anchoa Jordan & Evermann, 1927"	Animalia 	Chordata	Teleostei 	Clupeiformes	Anchoa		"Jordan & Evermann, 1927"	accepted	
