occurrenceID,basisOfRecord,institutionID,collectionCode,collectionID,catalogNumber,type,language,license,rightsHolder,accessRights,bibliographicCitation,references,ownerInstitutionCode,dynamicProperties,occurrenceRemarks,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,disposition,parentEventID,eventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventDate,eventTime,habitat,fieldNumber,fieldNotes,continent,waterBody,country,countryCode,stateProvince,locality,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,decimalLatitude,decimalLongitude,geodeticDatum,georeferencedBy,georeferencedDate,identifiedBy,dateIdentified,scientificNameID,scientificName,acceptedNameUsage,kingdom,phylum,class,subclasss,superorder,order,subfamily,genus,specificEpithet,scientificNameAuthorship,taxonomicStatus,taxonRemarks,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,1,3301,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:106671,,"Anomura MacLeay, 1838",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"MacLeay, 1838",accepted,Infraorden Anomura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:02,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,5,16503,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:14355,,"Stomatopoda Latreille, 1817",Animalia,Arthropoda,Malacostraca,,,Stomatopoda,,,,"Latreille, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:03,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,4,13202,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:106673,,"Brachyura Latreille, 1802",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"Latreille, 1802",accepted,Infraorden Brachyura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:04,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,228,752531,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:1100,,"Calanoida Sars G. O., 1903",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Gymnoplea ,Calanoida,,,,"Sars G. O., 1903",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:05,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,57,188133,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:101417,,"Hyperiidae Dana, 1852",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Peracarida ,Amphipoda,Hyperiidae ,,,"Dana, 1852",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:06,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,8,26405,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:1130,,"Decapoda Latreille, 1802",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"Latreille, 1802",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:07,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,19,62711,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:2081,,"Chaetognatha Leuckart, 1854",Animalia,Chaetognatha,,,,,,,,"Leuckart, 1854",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:08,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,2,6601,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:138122,,"Limacina Bosc, 1817",Animalia,Mollusca,Gastropoda,,,Pteropoda,Limacinidae,Limacina,,"Bosc, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:09,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,18,59410,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:137687,,"Atlanta Lesueur, 1817",Animalia,Mollusca,Gastropoda,,,Littorinimorpha,Atlantidae,Atlanta,,"Lesueur, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:10,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,1,3301,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:10194,,Actinopterygii ,Animalia,Chordata,Actinopterygii ,,,,,,,Klein 1885,accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:11,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,12,39607,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:1101,,"Cyclopoida Burmeister, 1834",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Podoplea,Cyclopoida,,,,"Burmeister, 1834",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:12,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,138,455479,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:1078,,"Ostracoda Latreille, 1802",Animalia,Arthropoda,Ostracoda,,,,,,,"Latreille, 1802",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022401:13,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022401,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,1,3301,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:137752,,"Creseis Rang, 1828",Animalia,Mollusca,Gastropoda,,,Pteropoda,Creseidae,Creseis,,"Rang, 1828",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022402:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022402,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210224,Fredy A. CastrillónValencia,1,396,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S04:2021:05,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,06:50:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°44´7,094"" N, 78°19´10,314"" W","2°44´7,094"" N","78°19´10,314"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-14,urn:lsid:marinespecies.org:taxname:137217,,"Salpidae Lahille, 1888",Animalia,Chordata,Thaliacea,,,Salpida,Salpidae,,,"Lahille, 1888",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022601:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022601,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210226,Fredy A. CastrillónValencia,1,9884,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S03:2021:06,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,07:13:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°46´4,276"" N, 78°19´10,422"" W","2°46´4,276"" N","78°19´10,422"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-15,urn:lsid:marinespecies.org:taxname:106671,,"Anomura MacLeay, 1838",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"MacLeay, 1838",accepted,Infraorden Anomura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022601:02,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022601,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210226,Fredy A. CastrillónValencia,3,29651,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S03:2021:06,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,07:13:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°46´4,276"" N, 78°19´10,422"" W","2°46´4,276"" N","78°19´10,422"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-15,urn:lsid:marinespecies.org:taxname:1078,,"Ostracoda Latreille, 1802",Animalia,Arthropoda,Ostracoda,,,,,,,"Latreille, 1802",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022601:03,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022601,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210226,Fredy A. CastrillónValencia,3,29651,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S03:2021:06,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,07:13:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°46´4,276"" N, 78°19´10,422"" W","2°46´4,276"" N","78°19´10,422"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-15,urn:lsid:marinespecies.org:taxname:106673,,"Brachyura Latreille, 1802",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"Latreille, 1802",accepted,Infraorden Brachyura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21022601:04,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21022601,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210226,Fredy A. CastrillónValencia,309,3054046,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S03:2021:06,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-30,07:13:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°46´4,276"" N, 78°19´10,422"" W","2°46´4,276"" N","78°19´10,422"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-30,Fabio ChaverraCastañeda,2021-10-15,urn:lsid:marinespecies.org:taxname:1100,,"Calanoida Sars G. O., 1903",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Gymnoplea ,Calanoida,,,,"Sars G. O., 1903",accepted,,
